profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,mean_profile,component_5,component_6,component_7
fpca256_4,6.470703708706424,0.0012288424164104493,0.0038413342115879504,-0.007577716447388849,0.01614802258701941,1.0069390392115207,,,
fpca256_4,6.552734969416633,0.0002095660426759673,0.0032160303735517767,-0.005081810155980203,0.018917277937035293,1.0005511196070795,,,
fpca256_4,6.634766230126843,4.7621114421797094e-05,0.002364561059233589,-0.008981236229154694,0.0195676933556115,1.000845777370556,,,
fpca256_4,6.7167974908370525,0.0006932063198685741,0.002706850338575317,-0.0030233022207770332,0.0058922071954814826,1.0005589578661458,,,
fpca256_4,6.798828751547262,-0.0002451977905434114,-0.0010274657768987463,-0.002056850442267629,-0.003497837320429588,1.0000227507875876,,,
fpca256_4,6.880860012257472,-7.898623577979549e-05,-0.0011055293564966651,0.0028834689152739098,0.0012299518825585945,1.0013850187274311,,,
fpca256_4,6.962891272967681,-0.00011617417279780813,0.00031520286629475565,0.0009228862971877933,0.0019400728829884774,1.0019203534400452,,,
fpca256_4,7.044922533677891,0.00041142758590652806,0.0016312719342393023,0.0004866311344829293,0.01000988472782338,0.9984731278936102,,,
fpca256_4,7.1269537943881005,-5.444192622162708e-05,0.0006617591674759567,0.0047876645664773525,0.018920035997954002,0.9984111311008531,,,
fpca256_4,7.20898505509831,-0.0005804619885689411,0.0016654901899395469,0.005154670998961068,0.020969894908968868,0.9984161410429,,,
fpca256_4,7.29101631580852,-0.0003301303816668456,0.0024317949874418966,0.006955364284277475,0.024599018731253357,1.0053343527138556,,,
fpca256_4,7.373047576518729,-1.608212105522252e-06,0.0013956451542279627,0.009884221744449915,0.020228438700466957,1.007743582321673,,,
fpca256_4,7.455078837228939,-0.0007423593156957351,0.002523416468670087,0.00783977076270434,0.015053264651211921,1.013640289139792,,,
fpca256_4,7.5371100979391485,-0.0007795913174987089,0.002034307522421857,0.011708021015323323,0.013208909318168238,1.0126008962763844,,,
fpca256_4,7.619141358649358,-0.00042101495553657195,0.0017323280000795175,0.01202110512201573,0.014182962554374758,1.015694358735718,,,
fpca256_4,7.701172619359568,-0.00147744418966746,0.0008208485933342537,0.012745888696522847,0.02007281203684163,1.01568359397835,,,
fpca256_4,7.783203880069777,-0.0011817629429006025,0.002739252748892527,0.015390913489155063,0.022144402745942652,1.020730410618134,,,
fpca256_4,7.865235140779987,-0.0017157061320867443,0.0018129865709823848,0.011423498136781106,0.021667389218014557,1.02840894838172,,,
fpca256_4,7.947266401490197,-0.002267118116581373,0.0026601598454029565,0.016986594987310727,0.02605880431834252,1.0318154473486534,,,
fpca256_4,8.029297662200406,-0.0020281117039023327,0.0037039132580701244,0.018543875453557263,0.025151144952007102,1.04243214642754,,,
fpca256_4,8.111328922910616,-0.0022910206327165527,0.0028399090366346565,0.02487057992508216,0.01989889790634114,1.0491596690527114,,,
fpca256_4,8.193360183620825,-0.003873216118087767,0.0016424054593131867,0.023310961517340932,0.022202089634900973,1.0537072081623364,,,
fpca256_4,8.275391444331035,-0.003267540678655979,0.0034248287184183487,0.026865948267805438,0.021818127671383816,1.0618675848793453,,,
fpca256_4,8.357422705041245,-0.002534410966546075,0.005131222228251681,0.033024173544601104,0.016365247066749345,1.0731024790304922,,,
fpca256_4,8.439453965751454,-0.0025886381626946857,0.004991480028301061,0.03141910656049259,0.018555103324478336,1.080810345347247,,,
fpca256_4,8.521485226461664,-0.002718550292327769,0.003945573910812417,0.03708918552427147,0.020269171500357733,1.0905615123995236,,,
fpca256_4,8.603516487171873,-0.0047874011869666905,0.0040660315930831385,0.03563054054119851,0.02069654324892693,1.0971849807087004,,,
