cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
full_npt256,fpca256_5,raw256,14,2,4,specificity,-0.631578947368421
full_npt256,fpca256_5,raw256,15,3,0,roc_auc,-0.016666666666666607
full_npt256,fpca256_5,raw256,15,3,0,sensitivity,0.20000000000000007
full_npt256,fpca256_5,raw256,15,3,0,specificity,-0.15000000000000002
full_npt256,fpca256_5,raw256,16,3,1,roc_auc,0.1555555555555556
full_npt256,fpca256_5,raw256,16,3,1,sensitivity,0.46666666666666673
full_npt256,fpca256_5,raw256,16,3,1,specificity,-0.5555555555555556
full_npt256,fpca256_5,raw256,17,3,2,roc_auc,0.12499999999999989
full_npt256,fpca256_5,raw256,17,3,2,sensitivity,0.375
full_npt256,fpca256_5,raw256,17,3,2,specificity,-0.5555555555555556
full_npt256,fpca256_5,raw256,18,3,3,roc_auc,-0.07823129251700667
full_npt256,fpca256_5,raw256,18,3,3,sensitivity,0.2857142857142857
full_npt256,fpca256_5,raw256,18,3,3,specificity,-0.23809523809523808
full_npt256,fpca256_5,raw256,19,3,4,roc_auc,0.06071428571428572
full_npt256,fpca256_5,raw256,19,3,4,sensitivity,0.3571428571428572
full_npt256,fpca256_5,raw256,19,3,4,specificity,-0.4
full_npt256,fpca256_5,raw256,20,4,0,roc_auc,0.11842105263157887
full_npt256,fpca256_5,raw256,20,4,0,sensitivity,0.3125
full_npt256,fpca256_5,raw256,20,4,0,specificity,-0.3157894736842105
full_npt256,fpca256_5,raw256,21,4,1,roc_auc,0.15087719298245628
full_npt256,fpca256_5,raw256,21,4,1,sensitivity,0.33333333333333337
full_npt256,fpca256_5,raw256,21,4,1,specificity,-0.2631578947368421
full_npt256,fpca256_5,raw256,22,4,2,roc_auc,-0.059259259259259234
full_npt256,fpca256_5,raw256,22,4,2,sensitivity,0.20000000000000007
full_npt256,fpca256_5,raw256,22,4,2,specificity,-0.5
full_npt256,fpca256_5,raw256,23,4,3,roc_auc,-0.04285714285714293
full_npt256,fpca256_5,raw256,23,4,3,sensitivity,0.2857142857142857
full_npt256,fpca256_5,raw256,23,4,3,specificity,-0.44999999999999996
