label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
CANCER,target,16.805001932978627,0.07078390418540864,0.08434008843121323,53
CANCER,target,17.015001960396766,0.06869278699334136,0.09701698257854531,53
CANCER,target,17.2250019878149,0.07643618108972555,0.09325707554271669,53
CANCER,target,17.43500201523304,0.07104665616714023,0.09023453903929837,53
CANCER,target,17.64500204265117,0.07950554125129557,0.10357255254363316,53
CANCER,target,17.85500207006931,0.0774939982149086,0.09691643816037347,53
CANCER,target,18.065002097487447,0.08948566360708958,0.10398330018042741,53
CANCER,target,18.275002124905583,0.09031771556661328,0.10878532549071537,53
CANCER,target,18.485002152323723,0.10323543404657785,0.11622159682712631,53
CANCER,target,18.695002179741856,0.10422313319066197,0.11206738760287009,53
CANCER,target,18.905002207159995,0.10711796162245932,0.11665852756302839,53
CANCER,target,19.115002234578128,0.08730250017864778,0.11127222838980225,53
CANCER,target,19.325002261996268,0.09724722664356286,0.11941852974252197,53
CANCER,target,19.5350022894144,0.09559691682995212,0.12221026758124565,53
CANCER,target,19.74500231683254,0.10494057378002213,0.11878709338798658,53
CANCER,target,19.955002344250673,0.09142690894670964,0.11992777857750676,53
CANCER,target,20.165002371668812,0.0985765332764282,0.11801199739404744,53
CANCER,target,20.375002399086952,0.0989617500656331,0.12902279250891527,53
CANCER,target,20.585002426505085,0.10076130485572744,0.1278708119059069,53
CANCER,target,20.795002453923225,0.10741805093634436,0.12400476042936796,53
CANCER,target,21.005002481341357,0.11418819980967461,0.13189128953177737,53
CANCER,target,21.215002508759497,0.12763495569675773,0.13489804092821636,53
CANCER,target,21.42500253617763,0.11052499489614326,0.13471734323609047,53
CANCER,target,21.63500256359577,0.11701859388047076,0.13233493502502944,53
CANCER,target,21.845002591013902,0.10981307300649791,0.12350817181474297,53
CANCER,target,22.05500261843204,0.10598856799693254,0.12001315236990512,53
CANCER,target,22.265002645850174,0.10165712315096452,0.12511494849069202,53
CANCER,target,22.475002673268314,0.09187949712650802,0.12651601353150177,53
CANCER,target,22.685002700686454,0.0904339801542478,0.1172298768997889,53
CANCER,target,22.89500272810459,0.0946263156754309,0.11944354376539602,53
