profile_encoder,scope,split_id,component,explained_variance_ratio,cumulative_explained_variance_ratio
fpca256_10,outer_fold,7,8,0.0010312700263515563,0.9545265438817545
fpca256_10,outer_fold,7,9,0.0009326047420179604,0.9554591486237725
fpca256_10,outer_fold,7,10,0.0009101304239919285,0.9563692790477644
fpca256_10,outer_fold,8,1,0.626907064075867,0.626907064075867
fpca256_10,outer_fold,8,2,0.2657791551963602,0.8926862192722272
fpca256_10,outer_fold,8,3,0.03595785074356516,0.9286440700157924
fpca256_10,outer_fold,8,4,0.01795726898907512,0.9466013390048675
fpca256_10,outer_fold,8,5,0.0046601791062080115,0.9512615181110755
fpca256_10,outer_fold,8,6,0.0017701390031370637,0.9530316571142126
fpca256_10,outer_fold,8,7,0.001196239318311324,0.9542278964325239
fpca256_10,outer_fold,8,8,0.0010303306491738437,0.9552582270816977
fpca256_10,outer_fold,8,9,0.0009009436846568201,0.9561591707663546
fpca256_10,outer_fold,8,10,0.0008906618592736932,0.9570498326256283
fpca256_10,outer_fold,9,1,0.5878816987081966,0.5878816987081966
fpca256_10,outer_fold,9,2,0.29170076336040063,0.8795824620685972
fpca256_10,outer_fold,9,3,0.03877927141913422,0.9183617334877314
fpca256_10,outer_fold,9,4,0.021116405005205462,0.9394781384929369
fpca256_10,outer_fold,9,5,0.005304309413556041,0.944782447906493
fpca256_10,outer_fold,9,6,0.0019143289812243536,0.9466967768877174
fpca256_10,outer_fold,9,7,0.0012807041255433924,0.9479774810132607
fpca256_10,outer_fold,9,8,0.0011126243164388185,0.9490901053296995
fpca256_10,outer_fold,9,9,0.0010153217907184898,0.950105427120418
fpca256_10,outer_fold,9,10,0.0009439916782430473,0.951049418798661
fpca256_10,outer_fold,10,1,0.6336743292819567,0.6336743292819567
fpca256_10,outer_fold,10,2,0.26351557874868303,0.8971899080306397
fpca256_10,outer_fold,10,3,0.03525112485204685,0.9324410328826865
fpca256_10,outer_fold,10,4,0.016861894262336204,0.9493029271450227
fpca256_10,outer_fold,10,5,0.004357031987315164,0.9536599591323379
fpca256_10,outer_fold,10,6,0.0015923483765436135,0.9552523075088816
fpca256_10,outer_fold,10,7,0.0012475156304137022,0.9564998231392953
fpca256_10,outer_fold,10,8,0.0010077522490263343,0.9575075753883217
fpca256_10,outer_fold,10,9,0.0008793537434967287,0.9583869291318183
fpca256_10,outer_fold,10,10,0.0008466119756493106,0.9592335411074676
fpca256_10,outer_fold,11,1,0.6163441816801122,0.6163441816801122
fpca256_10,outer_fold,11,2,0.27078064297043786,0.8871248246505501
fpca256_10,outer_fold,11,3,0.03688205631549303,0.9240068809660431
fpca256_10,outer_fold,11,4,0.01872222060713144,0.9427291015731746
fpca256_10,outer_fold,11,5,0.004875458329700307,0.9476045599028748
fpca256_10,outer_fold,11,6,0.0017668054522461001,0.9493713653551209
fpca256_10,outer_fold,11,7,0.0012451882653370407,0.9506165536204579
fpca256_10,outer_fold,11,8,0.001074142683025947,0.9516906963034839
fpca256_10,outer_fold,11,9,0.0009785705853156174,0.9526692668887995
fpca256_10,outer_fold,11,10,0.0008843455548509193,0.9535536124436504
fpca256_10,outer_fold,12,1,0.628178773015146,0.628178773015146
fpca256_10,outer_fold,12,2,0.26043134756007463,0.8886101205752206
fpca256_10,outer_fold,12,3,0.03723071382782117,0.9258408344030418
fpca256_10,outer_fold,12,4,0.018739410706525125,0.9445802451095668
fpca256_10,outer_fold,12,5,0.004259205154896766,0.9488394502644636
fpca256_10,outer_fold,12,6,0.0017763322075752598,0.9506157824720388
fpca256_10,outer_fold,12,7,0.001362365100125036,0.9519781475721638
fpca256_10,outer_fold,12,8,0.0010489259302845328,0.9530270735024483
fpca256_10,outer_fold,12,9,0.0009157194722295111,0.9539427929746778
fpca256_10,outer_fold,12,10,0.0008916690339224825,0.9548344620086002
fpca256_10,outer_fold,13,1,0.6162037635468337,0.6162037635468337
fpca256_10,outer_fold,13,2,0.2723258439290213,0.8885296074758551
fpca256_10,outer_fold,13,3,0.03671317830531699,0.925242785781172
fpca256_10,outer_fold,13,4,0.0192622214325686,0.9445050072137406
fpca256_10,outer_fold,13,5,0.004898855598504332,0.949403862812245
fpca256_10,outer_fold,13,6,0.0017786020813769954,0.951182464893622
fpca256_10,outer_fold,13,7,0.0013124594508454601,0.9524949243444675
fpca256_10,outer_fold,13,8,0.0010943700416691272,0.9535892943861366
fpca256_10,outer_fold,13,9,0.0009583943239501718,0.9545476887100868
fpca256_10,outer_fold,13,10,0.0009238079458072196,0.955471496655894
fpca256_10,outer_fold,14,1,0.6424369962938206,0.6424369962938206
