cohort,profile_encoder,reference_encoder,split_id,repeat_id,fold_id,metric,delta
full_npt256,fpca256_10,raw256,97,19,2,specificity,-0.368421052631579
full_npt256,fpca256_10,raw256,98,19,3,roc_auc,0.0357142857142857
full_npt256,fpca256_10,raw256,98,19,3,sensitivity,0.2857142857142857
full_npt256,fpca256_10,raw256,98,19,3,specificity,-0.25000000000000006
full_npt256,fpca256_10,raw256,99,19,4,roc_auc,0.13015873015873014
full_npt256,fpca256_10,raw256,99,19,4,sensitivity,0.4666666666666667
full_npt256,fpca256_10,raw256,99,19,4,specificity,-0.4761904761904762
full_npt256,fpca256_15,raw256,0,0,0,roc_auc,-0.030000000000000027
full_npt256,fpca256_15,raw256,0,0,0,sensitivity,0.0
full_npt256,fpca256_15,raw256,0,0,0,specificity,-0.2
full_npt256,fpca256_15,raw256,1,0,1,roc_auc,0.0
full_npt256,fpca256_15,raw256,1,0,1,sensitivity,0.2666666666666667
full_npt256,fpca256_15,raw256,1,0,1,specificity,-0.22222222222222227
full_npt256,fpca256_15,raw256,2,0,2,roc_auc,-0.007407407407407418
full_npt256,fpca256_15,raw256,2,0,2,sensitivity,0.20000000000000007
full_npt256,fpca256_15,raw256,2,0,2,specificity,-0.4444444444444444
full_npt256,fpca256_15,raw256,3,0,3,roc_auc,-0.07407407407407407
full_npt256,fpca256_15,raw256,3,0,3,sensitivity,0.33333333333333337
full_npt256,fpca256_15,raw256,3,0,3,specificity,-0.5
full_npt256,fpca256_15,raw256,4,0,4,roc_auc,-0.03416149068322971
full_npt256,fpca256_15,raw256,4,0,4,sensitivity,0.2142857142857143
full_npt256,fpca256_15,raw256,4,0,4,specificity,-0.5217391304347826
full_npt256,fpca256_15,raw256,5,1,0,roc_auc,-0.06666666666666665
full_npt256,fpca256_15,raw256,5,1,0,sensitivity,0.4
full_npt256,fpca256_15,raw256,5,1,0,specificity,-0.5499999999999999
full_npt256,fpca256_15,raw256,6,1,1,roc_auc,0.12222222222222234
full_npt256,fpca256_15,raw256,6,1,1,sensitivity,0.20000000000000007
full_npt256,fpca256_15,raw256,6,1,1,specificity,-0.2777777777777778
full_npt256,fpca256_15,raw256,7,1,2,roc_auc,0.06333333333333324
full_npt256,fpca256_15,raw256,7,1,2,sensitivity,0.19999999999999996
full_npt256,fpca256_15,raw256,7,1,2,specificity,-0.30000000000000004
full_npt256,fpca256_15,raw256,8,1,3,roc_auc,-0.007518796992481369
full_npt256,fpca256_15,raw256,8,1,3,sensitivity,0.1428571428571428
full_npt256,fpca256_15,raw256,8,1,3,specificity,-0.1578947368421052
full_npt256,fpca256_15,raw256,9,1,4,roc_auc,0.040000000000000036
full_npt256,fpca256_15,raw256,9,1,4,sensitivity,0.39999999999999997
full_npt256,fpca256_15,raw256,9,1,4,specificity,-0.39999999999999997
