label,role,q_nm_inv,median_profile_sd,mean_profile_sd,cases
CANCER,contralateral,21.005002481341357,0.09647819716212487,0.12626571141327375,60
CANCER,contralateral,21.215002508759497,0.10777904137517319,0.1327620769915386,60
CANCER,contralateral,21.42500253617763,0.10487946378474737,0.13017278403540758,60
CANCER,contralateral,21.63500256359577,0.10198286678887189,0.12804566658826105,60
CANCER,contralateral,21.845002591013902,0.09887926659000236,0.12849163686311965,60
CANCER,contralateral,22.05500261843204,0.09962120135609986,0.12726924758383615,60
CANCER,contralateral,22.265002645850174,0.13226090141491453,0.13017827568316354,60
CANCER,contralateral,22.475002673268314,0.1086335093181657,0.12367782744166297,60
CANCER,contralateral,22.685002700686454,0.09587522747454155,0.11685667043205837,60
CANCER,contralateral,22.89500272810459,0.0938954930931474,0.12234466673732976,60
CANCER,target,2.105000013709068,0.0753453567978348,0.09924049527532808,60
CANCER,target,2.3150000411272047,0.08959294424599676,0.10232950897193673,60
CANCER,target,2.5250000685453413,0.09539135701675058,0.10149258211340233,60
CANCER,target,2.7350000959634775,0.08691180873324053,0.10106909977532436,60
CANCER,target,2.9450001233816145,0.08114309147322923,0.09204978385503133,60
CANCER,target,3.1550001507997507,0.07627230133245301,0.08955437151548443,60
CANCER,target,3.3650001782178873,0.06990648367796326,0.08357954643957871,60
CANCER,target,3.575000205636024,0.07528274655663866,0.08389376448056925,60
CANCER,target,3.7850002330541606,0.07053128852227314,0.07997848374048883,60
CANCER,target,3.995000260472297,0.05529847623591469,0.06831405726564926,60
CANCER,target,4.205000287890433,0.04811835199497175,0.06660963452534727,60
CANCER,target,4.41500031530857,0.049570638327022534,0.06011697538678541,60
CANCER,target,4.625000342726707,0.04430808368665384,0.0542268140282852,60
CANCER,target,4.835000370144844,0.04038487686868233,0.05206058959226784,60
CANCER,target,5.04500039756298,0.0397561606095156,0.04502360757931897,60
CANCER,target,5.255000424981116,0.03587394580632705,0.03978940446203216,60
CANCER,target,5.465000452399253,0.036853871220673184,0.0419275580695112,60
CANCER,target,5.67500047981739,0.035456887897464345,0.03751817360237809,60
CANCER,target,5.885000507235526,0.02838957477058819,0.03327052692247913,60
CANCER,target,6.095000534653662,0.03432109607243722,0.03543034576534483,60
CANCER,target,6.3050005620717995,0.03192011454196038,0.03914794092376866,60
CANCER,target,6.515000589489936,0.032619795501130935,0.03609238747145744,60
CANCER,target,6.725000616908073,0.015564837812895138,0.019516717303116594,60
CANCER,target,6.935000644326209,0.015564837812895086,0.019516717303116594,60
CANCER,target,7.145000671744345,0.031127648286688216,0.03439989138575408,60
CANCER,target,7.355000699162482,0.0297397662645843,0.03575427733844136,60
CANCER,target,7.565000726580618,0.027969201877153113,0.03480810131437411,60
CANCER,target,7.775000753998755,0.03262058971872582,0.039669981743832246,60
CANCER,target,7.9850007814168915,0.030709997312781206,0.032184780140466614,60
CANCER,target,8.19500080883503,0.03126611939747201,0.03797566495165613,60
CANCER,target,8.405000836253166,0.030541790051152047,0.03988065488526212,60
CANCER,target,8.615000863671302,0.038009291656413244,0.04242419991229072,60
CANCER,target,8.825000891089438,0.03618604048292961,0.04149868666517639,60
CANCER,target,9.035000918507574,0.04125647153694549,0.04643765683066907,60
CANCER,target,9.24500094592571,0.03984319358594425,0.04465154144046589,60
CANCER,target,9.455000973343846,0.03839178834154619,0.0473180076871675,60
CANCER,target,9.665001000761984,0.055343964321086486,0.058515788419856586,60
CANCER,target,9.87500102818012,0.05525520539672346,0.06172787479962118,60
CANCER,target,10.085001055598259,0.058105509102153494,0.0637159395353573,60
CANCER,target,10.295001083016395,0.05564916376926329,0.0640201301651422,60
CANCER,target,10.50500111043453,0.06407666605786153,0.06839965529809039,60
CANCER,target,10.715001137852667,0.07366570675651248,0.08211852671090812,60
CANCER,target,10.925001165270803,0.07932482594773732,0.08991071896210547,60
CANCER,target,11.13500119268894,0.08968387619248512,0.09770979584359155,60
CANCER,target,11.345001220107077,0.10128652525117296,0.1198648873307702,60
CANCER,target,11.555001247525214,0.11685134462985293,0.12339729048117322,60
CANCER,target,11.76500127494335,0.10598480957220542,0.1304754898635843,60
CANCER,target,11.975001302361486,0.11891918075482388,0.14653624102211255,60
CANCER,target,12.185001329779622,0.13419334862576046,0.15889056258815593,60
CANCER,target,12.39500135719776,0.15317192480671596,0.17288143152141336,60
CANCER,target,12.605001384615896,0.14570148412118938,0.175344418278282,60
CANCER,target,12.815001412034032,0.16273061476445677,0.1955089808982814,60
CANCER,target,13.025001439452168,0.1812063038410233,0.21264827833328576,60
CANCER,target,13.235001466870306,0.18710102967835923,0.2228225329473097,60
CANCER,target,13.445001494288443,0.14842579008346957,0.21024031201372512,60
CANCER,target,13.655001521706579,0.16623316155410364,0.22011699415505087,60
CANCER,target,13.865001549124715,0.18089348744668504,0.22420866774465475,60
CANCER,target,14.075001576542851,0.1749393591754965,0.21720526104364254,60
CANCER,target,14.285001603960989,0.17806133097042365,0.2056248836297091,60
CANCER,target,14.495001631379125,0.16003693628870463,0.18932366818788754,60
CANCER,target,14.705001658797261,0.15413898360432043,0.17962787675646064,60
CANCER,target,14.915001686215398,0.13765869799645744,0.16896295039317072,60
CANCER,target,15.125001713633536,0.1388658349602795,0.15592873945573754,60
CANCER,target,15.335001741051672,0.12564088371713594,0.14189117355937245,60
CANCER,target,15.545001768469808,0.11006626234888126,0.13118717269171967,60
CANCER,target,15.755001795887944,0.10172750597793412,0.12161437124456385,60
CANCER,target,15.96500182330608,0.09630955259888606,0.10916055867338488,60
CANCER,target,16.175001850724218,0.08534897217106385,0.10783511911418714,60
CANCER,target,16.385001878142354,0.09850705416975328,0.11188619156828455,60
CANCER,target,16.59500190556049,0.0851334589538115,0.10789750444793443,60
CANCER,target,16.805001932978627,0.07229953996445265,0.09239616341692312,60
