model_name,ablation,split_id,threshold_provenance,threshold_sample_count,threshold_cancer_cases,threshold_benign_cases,test_patients,test_target_cases,test_cancer_cases,test_benign_cases,lr1_c,current_lr2_c,threshold_youden,threshold_target,target_sensitivity,target_reached,roc_auc,pr_auc,sensitivity,specificity,balanced_accuracy,ppv,npv,brier_score,log_loss,calibration_intercept,calibration_slope,true_positives,true_negatives,false_positives,false_negatives,profile_c,age_c,symmetry_c
current_product_exact_legacy,current_product_exact_legacy,32,legacy_outer_train_fitted_lr1_fitted_lr2_scores,138,61,77,33,37,15,22,0.1,0.3,0.4684525158877773,0.32235061830555295,0.95,True,0.6727272727272726,0.6139046675909421,0.7333333333333333,0.4090909090909091,0.5712121212121212,0.4583333333333333,0.6923076923076923,0.25268920045547516,0.7071794254187458,-0.3403670184055903,0.41530352439052887,11,9,13,4,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,32,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,138,61,77,33,37,15,22,0.1,0.3,0.48032391680903436,0.20327944428782027,0.95,True,0.7454545454545455,0.6338182188182188,1.0,0.13636363636363635,0.5681818181818181,0.4411764705882353,1.0,0.21045866446013645,0.6152362001255459,-0.519965109827775,0.9748096494766966,15,3,19,0,,,
recalibrated_joint_additive,calibrated_profile,32,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.44218436617957907,0.35229746839070886,0.95,True,0.6272727272727273,0.5705791064717209,0.8666666666666667,0.3181818181818182,0.5924242424242424,0.4642857142857143,0.7777777777777778,0.22719712282289975,0.6449365416293138,0.025901579326153227,1.3424761681636987,13,7,15,2,0.1,0.1,0.1
recalibrated_joint_additive,profile_age,32,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.36811489438501,0.29988588804813776,0.95,True,0.7636363636363637,0.6566066524572379,0.9333333333333333,0.4090909090909091,0.6712121212121213,0.5185185185185185,0.9,0.19691433867102545,0.5779159858555818,-0.18626242571442567,1.1603570863641046,14,9,13,1,3.0,3.0,0.1
recalibrated_joint_additive,profile_symmetry,32,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.4698038435531724,0.3526646057958223,0.95,True,0.6272727272727273,0.5705791064717209,0.9333333333333333,0.22727272727272727,0.5803030303030303,0.45161290322580644,0.8333333333333334,0.22915101526040937,0.6498775681824112,0.13215856195717332,1.824453164215423,14,5,17,1,3.0,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,32,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.3700949354232319,0.30200968356867935,0.95,True,0.7636363636363637,0.6566066524572379,0.9333333333333333,0.4090909090909091,0.6712121212121213,0.5185185185185185,0.9,0.19706048129410403,0.5781585558672391,-0.18922984923406533,1.155370209904332,14,9,13,1,3.0,3.0,0.001
current_product_exact_legacy,current_product_exact_legacy,33,legacy_outer_train_fitted_lr1_fitted_lr2_scores,141,61,80,33,34,15,19,0.1,0.3,0.3662474752142459,0.2910698076964395,0.95,True,0.7859649122807018,0.6284825480477655,0.9333333333333333,0.5263157894736842,0.7298245614035088,0.6086956521739131,0.9090909090909091,0.18831831643091868,0.5589706500250139,0.024761019438110612,0.9101668156948414,14,10,9,1,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,33,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,141,61,80,33,34,15,19,0.1,0.3,0.5238361876541221,0.31824671275585614,0.95,True,0.7543859649122807,0.7231744399391458,1.0,0.42105263157894735,0.7105263157894737,0.5769230769230769,1.0,0.21378669563229497,0.6098236339035966,-0.16608429704803074,0.9750590793229146,15,8,11,0,,,
recalibrated_joint_additive,calibrated_profile,33,outer_train_full_chain_lr1_oof_meta_oof_scores,141,61,80,33,34,15,19,0.1,,0.4170020764995962,0.3864120957204087,0.95,True,0.6807017543859649,0.5747782187077516,1.0,0.10526315789473684,0.5526315789473684,0.46875,1.0,0.23913417518484578,0.67099254374243,2.0391402123533506,8.410811314088905,15,2,17,0,3.0,0.1,0.1
recalibrated_joint_additive,profile_age,33,outer_train_full_chain_lr1_oof_meta_oof_scores,141,61,80,33,34,15,19,0.1,,0.39422097578199455,0.28451282876419304,0.95,True,0.7333333333333334,0.7036341387657177,1.0,0.3157894736842105,0.6578947368421053,0.5357142857142857,1.0,0.21442535460658066,0.6121889368301755,0.048426240544429906,1.1548209342304911,15,6,13,0,3.0,0.3,0.1
recalibrated_joint_additive,profile_symmetry,33,outer_train_full_chain_lr1_oof_meta_oof_scores,141,61,80,33,34,15,19,0.1,,0.43912228374325446,0.38658816782400257,0.95,True,0.6842105263157895,0.6080653253632793,1.0,0.10526315789473684,0.5526315789473684,0.46875,1.0,0.23905224093055136,0.6708287983031559,2.0601388556528595,8.48386771642242,15,2,17,0,3.0,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,33,outer_train_full_chain_lr1_oof_meta_oof_scores,141,61,80,33,34,15,19,0.1,,0.3632565304463685,0.2852344432096642,0.95,True,0.7333333333333334,0.7154290105605895,1.0,0.3157894736842105,0.6578947368421053,0.5357142857142857,1.0,0.21450138115092626,0.6122888720868187,0.049095492126200346,1.1492908985315409,15,6,13,0,3.0,0.3,0.001
current_product_exact_legacy,current_product_exact_legacy,34,legacy_outer_train_fitted_lr1_fitted_lr2_scores,141,60,81,32,34,16,18,0.1,0.3,0.5173297086332587,0.2533826104111716,0.95,True,0.5486111111111112,0.49516588380491594,0.875,0.2222222222222222,0.5486111111111112,0.5,0.6666666666666666,0.2792836737927415,0.7809816288600617,-0.07654837662355188,0.1648311335873884,14,4,14,2,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,34,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,141,60,81,32,34,16,18,0.1,0.3,0.48061753061986234,0.25820975519983047,0.95,True,0.6111111111111112,0.5732345975280757,0.9375,0.16666666666666666,0.5520833333333334,0.5,0.75,0.24494888197589373,0.6822976554610801,-0.049350264938639116,0.557784217055405,15,3,15,1,,,
recalibrated_joint_additive,calibrated_profile,34,outer_train_full_chain_lr1_oof_meta_oof_scores,141,60,81,32,34,16,18,0.1,,0.4270558104014909,0.17343484225966638,0.95,True,0.5069444444444445,0.4607873160292515,0.9375,0.1111111111111111,0.5243055555555556,0.4838709677419355,0.6666666666666666,0.2750226583566804,0.75342817076169,-0.16641777767746835,-0.14979226352459887,15,2,16,1,0.03,0.1,0.1
recalibrated_joint_additive,profile_age,34,outer_train_full_chain_lr1_oof_meta_oof_scores,141,60,81,32,34,16,18,0.1,,0.3676078171044137,0.19542373477081573,0.95,True,0.576388888888889,0.5398659111274333,0.875,0.1111111111111111,0.4930555555555556,0.4666666666666667,0.5,0.26105420238775495,0.7372328368902603,-0.026626962362893948,0.23773583301108023,14,2,16,2,0.1,0.3,0.1
recalibrated_joint_additive,profile_symmetry,34,outer_train_full_chain_lr1_oof_meta_oof_scores,141,60,81,32,34,16,18,0.1,,0.40414161367726115,0.17103009838400632,0.95,True,0.5069444444444445,0.4607873160292515,0.9375,0.1111111111111111,0.5243055555555556,0.4838709677419355,0.6666666666666666,0.27485553616307323,0.7527915113266679,-0.1654246215302558,-0.1465245158580436,15,2,16,1,0.03,0.1,0.001
recalibrated_joint_additive,profile_age_symmetry,34,outer_train_full_chain_lr1_oof_meta_oof_scores,141,60,81,32,34,16,18,0.1,,0.3381550509468416,0.176182599083764,0.95,True,0.5694444444444444,0.5358131935491739,0.875,0.16666666666666666,0.5208333333333334,0.4827586206896552,0.6,0.2616637837757191,0.7403541228681599,-0.022730683457060537,0.24243700571848673,14,3,15,2,0.1,1.0,0.001
current_product_exact_legacy,current_product_exact_legacy,35,legacy_outer_train_fitted_lr1_fitted_lr2_scores,139,60,79,33,36,16,20,0.1,0.3,0.5180369297393499,0.3010592893160624,0.95,True,0.559375,0.5485946920179734,0.875,0.2,0.5375,0.4666666666666667,0.6666666666666666,0.30510408019856167,0.8428591474102293,-0.3115498910453818,0.22441497521602197,14,4,16,2,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,35,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,139,60,79,33,36,16,20,0.1,0.3,0.47245633117362085,0.30439856971976526,0.95,True,0.603125,0.535645829532565,1.0,0.2,0.6,0.5,1.0,0.26808750353418165,0.7591661360450033,-0.33192660787816186,0.301136769604404,16,4,16,0,,,
recalibrated_joint_additive,calibrated_profile,35,outer_train_full_chain_lr1_oof_meta_oof_scores,139,60,79,33,36,16,20,0.1,,0.43508180834691096,0.28954172676714324,0.95,True,0.5562499999999999,0.5150389623341688,1.0,0.1,0.55,0.47058823529411764,1.0,0.23770576627137696,0.6654628796033144,-0.02166896046747838,1.1077998997882075,16,2,18,0,0.03,0.1,0.1
recalibrated_joint_additive,profile_age,35,outer_train_full_chain_lr1_oof_meta_oof_scores,139,60,79,33,36,16,20,0.1,,0.37438610378970866,0.2917110449280693,0.95,True,0.68125,0.6251503726296592,1.0,0.25,0.625,0.5161290322580645,1.0,0.22525906647597932,0.6429447473720172,-0.3226420915697534,1.1326953493766707,16,5,15,0,3.0,0.3,0.1
recalibrated_joint_additive,profile_symmetry,35,outer_train_full_chain_lr1_oof_meta_oof_scores,139,60,79,33,36,16,20,0.1,,0.45040486019999115,0.29504843437745515,0.95,True,0.4625,0.4628723405641562,1.0,0.1,0.55,0.47058823529411764,1.0,0.26108828515381743,0.7142481576039689,-0.22787395035437838,-0.023814203993575145,16,2,18,0,0.03,0.1,0.1
recalibrated_joint_additive,profile_age_symmetry,35,outer_train_full_chain_lr1_oof_meta_oof_scores,139,60,79,33,36,16,20,0.1,,0.394771992497463,0.23237617521421852,0.95,True,0.5875,0.5304028115560623,1.0,0.15,0.575,0.48484848484848486,1.0,0.26657377232048785,0.7517772934929123,-0.24530913003969892,0.24660108034999761,16,3,17,0,3.0,0.3,1.0
current_product_exact_legacy,current_product_exact_legacy,36,legacy_outer_train_fitted_lr1_fitted_lr2_scores,138,61,77,33,37,15,22,0.1,0.3,0.42869040136495234,0.313701584697141,0.95,True,0.5636363636363637,0.4490267563316984,0.8,0.36363636363636365,0.5818181818181818,0.46153846153846156,0.7272727272727273,0.2778069979926511,0.7835624468363437,-0.37858700176426674,0.20950890037094297,12,8,14,3,,,
current_architecture_oof_retrained,current_architecture_oof_retrained,36,outer_train_full_chain_lr1_oof_current_lr2_oof_scores,138,61,77,33,37,15,22,0.1,0.3,0.43815385791867917,0.2747273325067251,0.95,True,0.7000000000000001,0.6327183009437911,0.9333333333333333,0.18181818181818182,0.5575757575757576,0.4375,0.8,0.21538889670184175,0.6165188513021341,-0.19041259252356382,1.1432620909409053,14,4,18,1,,,
recalibrated_joint_additive,calibrated_profile,36,outer_train_full_chain_lr1_oof_meta_oof_scores,138,61,77,33,37,15,22,0.1,,0.40720247495520995,0.2840670402551317,0.95,True,0.5393939393939394,0.45478083221736476,0.8666666666666667,0.045454545454545456,0.45606060606060606,0.38235294117647056,0.3333333333333333,0.2618524607994197,0.7249751641550215,-0.39382901633396616,-0.07910742821092213,13,1,21,2,0.03,0.1,0.1
