profile_encoder,q_nm_inv,component_1,component_2,component_3,component_4,component_5,component_6,component_7,component_8,component_9,component_10,mean_profile,component_11,component_12,component_13,component_14,component_15,component_16,component_17,component_18,component_19,component_20,component_21,component_22,component_23,component_24,component_25,component_26,component_27,component_28,component_29,component_30
fpca256_10,3.3535158017184585,0.010091102975962598,0.027994787820497802,-0.08564380398857441,0.12295435013196392,0.0016025664491906174,-0.07409836152685866,-0.02804944848283552,-0.04063084467687633,-0.003620117732014344,-0.023390083162266248,1.5205989513645406,,,,,,,,,,,,,,,,,,,,
fpca256_10,3.435547062428668,0.007791064615625866,0.026554706094320854,-0.07576849376592847,0.11595647350138645,0.003575709148726248,-0.09645359479917977,-0.03416313115823774,-0.055272015561618815,0.048326886150555415,-0.009567387288795566,1.492406035279643,,,,,,,,,,,,,,,,,,,,
fpca256_10,3.5175783231388777,0.0061088892175594125,0.026148371553219373,-0.08227138971567388,0.11317693172982943,-0.026807922146171,-0.08612998980481804,0.011725687044700084,-0.04310857783514982,0.04382240390519504,-0.04394053344717461,1.4694835720808037,,,,,,,,,,,,,,,,,,,,
fpca256_10,3.5996095838490874,0.0029815558352887486,0.02597269533382899,-0.07609581440039809,0.10589142176923183,-0.025669544291536214,-0.12248997408164243,-0.018967497095613097,-0.056544659430055516,0.01545249076800062,-0.1055574006637438,1.4402138693948607,,,,,,,,,,,,,,,,,,,,
fpca256_10,3.681640844559297,0.00224014952715627,0.025803412008649957,-0.07531144299648714,0.1095749876502154,-0.02197722058690602,-0.14075386800829023,-0.0634710309799697,-0.005181351688197597,-0.006155795347459858,-0.1385531867016174,1.4120799781964197,,,,,,,,,,,,,,,,,,,,
fpca256_10,3.7636721052695066,0.0004022747710684501,0.02613384483334292,-0.07200655502237499,0.10392964930523896,-0.027970677315849166,-0.12541653154657315,-0.04863324300705182,0.02084806219960173,0.03534719034728416,-0.12533536738137327,1.393504621693574,,,,,,,,,,,,,,,,,,,,
fpca256_10,3.845703365979716,-0.0012358490860472624,0.02503069902210807,-0.06900758739775613,0.10744249921574614,-0.005446405860503957,-0.1464799235669664,-0.052386526558259996,0.03259891745217111,0.0623481426103981,-0.09029674170082819,1.3655512631310802,,,,,,,,,,,,,,,,,,,,
fpca256_10,3.927734626689926,-0.003801543765951019,0.02582295716348815,-0.06299566879961072,0.10336728897092715,-0.01160170214105972,-0.15110284752309333,-0.046756423762846736,0.009097446218718648,0.0026497028055111546,-0.08406036525163571,1.3445000697529554,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.009765887400135,-0.003564208204845038,0.026870483451945214,-0.06976163397820054,0.1046820436058043,-0.017973558675183472,-0.13406858289476412,-0.00904590139362237,0.06761861151110718,0.03489298708453227,-0.11668644633541664,1.3172171848405525,,,,,,,,,,,,,,,,,,,,
fpca256_10,4.091797148110345,-0.004265777764588908,0.027867754202772353,-0.0678333171375101,0.1004364925817606,-0.03427602773455143,-0.15637434938168202,-0.012446508063468906,0.04853741853312622,0.08091200087600751,-0.08914967017702835,1.3000544154099043,,,,,,,,,,,,,,,,,,,,
